,Unnamed: 0,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,more_death,more_new_cases,new_death_1_day_ago,new_death_2_day_ago,new_death_3_day_ago,new_death_4_day_ago,new_death_5_day_ago,new_death_6_day_ago,new_death_7_day_ago,new_death_8_day_ago,new_death_9_day_ago,new_death_10_day_ago,new_death_11_day_ago,new_death_12_day_ago,new_death_13_day_ago,new_death_14_day_ago,new_death_15_day_ago,new_death_16_day_ago,new_death_17_day_ago,new_death_18_day_ago,new_death_19_day_ago,new_death_20_day_ago,new_death_21_day_ago,new_death_22_day_ago,new_death_23_day_ago,new_death_24_day_ago,new_death_25_day_ago,new_death_26_day_ago,new_death_27_day_ago,new_death_28_day_ago,new_death_29_day_ago,new_death_30_day_ago,new_cases_1_day_ago,new_cases_2_day_ago,new_cases_3_day_ago,new_cases_4_day_ago,new_cases_5_day_ago,new_cases_6_day_ago,new_cases_7_day_ago,new_cases_8_day_ago,new_cases_9_day_ago,new_cases_10_day_ago,new_cases_11_day_ago,new_cases_12_day_ago,new_cases_13_day_ago,new_cases_14_day_ago,new_cases_15_day_ago,new_cases_16_day_ago,new_cases_17_day_ago,new_cases_18_day_ago,new_cases_19_day_ago,new_cases_20_day_ago,new_cases_21_day_ago,new_cases_22_day_ago,new_cases_23_day_ago,new_cases_24_day_ago,new_cases_25_day_ago,new_cases_26_day_ago,new_cases_27_day_ago,new_cases_28_day_ago,new_cases_29_day_ago,new_cases_30_day_ago,Cases_STATS_min,Cases_STATS_max,Cases_STATS_avg,Cases_STATS_std,Cases_STATS_var,Cases_STATS_percentile_25,Cases_STATS_percentile_50,Cases_STATS_percentile_75,Cases_STATS_entropy,Death_STATS_min,Death_STATS_max,Death_STATS_avg,Death_STATS_std,Death_STATS_var,Death_STATS_percentile_25,Death_STATS_percentile_50,Death_STATS_percentile_75,Death_STATS_entropy
188,24784,ISR,Asia,Israel,2020-08-01,72359.0,625.0,1563.286,578.0,14.0,12.0,8359.847,72.208,180.611,66.778,1.617,1.386,0.95,,,,,,,,,7790.0,1782722.0,205.963,0.9,20852.0,2.409,0.075,13.3,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,8.0,2.0,5.0,3.0,1.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,1134.0,831.0,821.0,939.0,1146.0,821.0,2125.0,1510.8,405.1588364562973,164153.68275862068,1151.5,1486.5,1884.5,3.3653610193261327,1.0,16.0,7.8,3.9075523690977425,15.26896551724138,5.0,7.0,9.75,3.277212610288561
189,24785,ISR,Asia,Israel,2020-08-02,73067.0,708.0,1515.571,589.0,11.0,12.0,8441.644,81.797,175.098,68.049,1.271,1.386,0.95,,,,,,,,,10087.0,1792809.0,207.128,1.165,20550.0,2.374,0.074,13.6,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,8.0,2.0,5.0,3.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,1134.0,831.0,821.0,939.0,625.0,2125.0,1493.4333333333334,431.6356767822423,186309.35747126435,1142.5,1486.5,1884.5,3.3586265726106657,2.0,16.0,8.233333333333333,3.847823687025795,14.805747126436783,5.0,7.5,10.75,3.296334924479019
190,24786,ISR,Asia,Israel,2020-08-03,74867.0,1800.0,1480.143,604.0,15.0,13.143,8649.604,207.959,171.005,69.782,1.733,1.518,0.98,,,,,,,,,23468.0,1816277.0,209.84,2.711,19867.0,2.295,0.075,13.4,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,8.0,2.0,5.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,1134.0,831.0,821.0,625.0,2125.0,1485.7333333333333,443.7575396801597,196920.75402298852,1142.5,1486.5,1884.5,3.355317175907227,2.0,16.0,8.5,3.748562943039777,14.051724137931034,5.25,8.0,11.0,3.30712549050913
191,24787,ISR,Asia,Israel,2020-08-04,76596.0,1729.0,1423.571,615.0,11.0,13.571,8849.36,199.756,164.469,71.053,1.271,1.568,0.99,,,,,,,,,26099.0,1842376.0,212.855,3.015,19790.0,2.286,0.072,13.9,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,8.0,2.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,1134.0,831.0,625.0,2125.0,1518.3666666666666,428.9380216730403,183987.8264367816,1185.5,1564.5,1884.5,3.359757062026111,2.0,16.0,8.833333333333334,3.8692718136383357,14.971264367816097,6.0,8.0,11.75,3.3069797603638333
192,24788,ISR,Asia,Israel,2020-08-05,78286.0,1690.0,1385.857,625.0,10.0,12.857,9044.611,195.251,160.112,72.208,1.155,1.485,0.99,,,,,,,,,25792.0,1868168.0,215.835,2.98,19728.0,2.279,0.07,14.2,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,8.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,1134.0,625.0,2125.0,1548.3,410.2421614540402,168298.63103448277,1260.25,1604.5,1884.5,3.364461197547146,4.0,16.0,9.133333333333333,3.6646807579202947,13.429885057471266,6.25,8.0,11.75,3.3238240150391833
193,24789,ISR,Asia,Israel,2020-08-06,79963.0,1677.0,1370.143,634.0,9.0,12.0,9238.36,193.749,158.297,73.248,1.04,1.386,0.99,,,,,,,,,28767.0,1896935.0,219.158,3.324,20700.0,2.392,0.066,15.1,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,1390.0,625.0,2125.0,1566.8333333333333,403.3818318898989,162716.90229885062,1335.75,1647.5,1884.5,3.366133574226021,4.0,16.0,9.2,3.661542919552376,13.406896551724136,6.25,8.5,11.75,3.3245326062023053
194,24790,ISR,Asia,Israel,2020-08-07,81727.0,1764.0,1427.571,646.0,12.0,11.714,9442.16,203.8,164.932,74.634,1.386,1.353,0.98,,,,,,,,,25310.0,1922245.0,222.083,2.924,21045.0,2.431,0.068,14.7,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,1327.0,625.0,2125.0,1576.4,402.44559281027523,161962.45517241384,1335.75,1683.5,1884.5,3.3665042349705137,4.0,16.0,9.333333333333334,3.5751376470567253,12.781609195402298,7.0,9.0,11.75,3.3298343486694195
195,24791,ISR,Asia,Israel,2020-08-08,82481.0,754.0,1446.0,659.0,13.0,11.571,9529.271,87.112,167.061,76.136,1.502,1.337,0.97,,,,,,,,,8583.0,1930828.0,223.074,0.992,21158.0,2.444,0.068,14.6,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,5.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,1525.0,625.0,2125.0,1590.9666666666667,401.01332709243854,160811.68850574712,1373.75,1705.0,1884.5,3.3670759905710015,4.0,16.0,9.566666666666666,3.5104114439403147,12.322988505747125,7.0,9.0,12.0,3.3348858342431136
196,24792,ISR,Asia,Israel,2020-08-09,83405.0,924.0,1476.857,666.0,7.0,11.0,9636.024,106.752,170.626,76.945,0.809,1.271,0.97,,,,,,,,,12163.0,1942991.0,224.479,1.405,21455.0,2.479,0.069,14.5,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,4.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,1409.0,625.0,2125.0,1565.2666666666667,429.1083725614065,184133.99540229884,1269.0,1705.0,1884.5,3.3608446572044097,4.0,16.0,9.833333333333334,3.454964776838601,11.936781609195403,7.0,9.5,12.0,3.3396658187802695
197,24793,ISR,Asia,Israel,2020-08-10,85109.0,1704.0,1463.143,681.0,15.0,11.0,9832.892,196.868,169.041,78.678,1.733,1.271,0.99,,,,,,,,,24368.0,1967359.0,227.295,2.815,21583.0,2.494,0.068,14.8,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,5.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,1168.0,625.0,2125.0,1549.1,444.07395702781855,197201.67931034483,1185.5,1705.0,1884.5,3.3573327070662993,4.0,16.0,9.933333333333334,3.3211270763810385,11.029885057471265,7.0,9.5,12.0,3.3463132610726025
198,24794,ISR,Asia,Israel,2020-08-11,86932.0,1823.0,1476.571,692.0,11.0,11.0,10043.509,210.617,170.593,79.949,1.271,1.271,1.0,,,,,,,,,27667.0,1995026.0,230.491,3.196,21807.0,2.519,0.068,14.8,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,7.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,1238.0,625.0,2125.0,1566.9666666666667,438.9654360231435,192690.6540229885,1269.0,1712.0,1884.5,3.3588296719677446,4.0,16.0,10.266666666666667,3.3107279471786693,10.960919540229884,7.25,10.0,12.75,3.3498852679302704
199,24795,ISR,Asia,Israel,2020-08-12,88554.0,1622.0,1466.857,707.0,15.0,11.714,10230.903,187.394,169.47,81.682,1.733,1.353,1.0,,,,,,,,,26233.0,2021259.0,233.522,3.031,21870.0,2.527,0.067,14.9,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,4.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,1720.0,625.0,2125.0,1586.4666666666667,436.83641168601395,190826.05057471266,1383.5,1724.5,1884.5,3.35979168560485,4.0,16.0,10.4,3.2547048173798903,10.593103448275864,8.0,10.5,12.75,3.352421304505852
200,24796,ISR,Asia,Israel,2020-08-13,90197.0,1643.0,1462.0,723.0,16.0,12.714,10420.724,189.821,168.909,83.53,1.849,1.469,0.99,,,,,,,,,28891.0,2050150.0,236.86,3.338,21888.0,2.529,0.067,15.0,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,7.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,1604.0,625.0,2125.0,1583.2,436.1693280809881,190243.68275862068,1383.5,1716.5,1884.5,3.3598151954748534,6.0,16.0,10.766666666666667,3.125902168625258,9.77126436781609,8.0,11.0,13.75,3.359890332006601
201,24797,ISR,Asia,Israel,2020-08-14,91585.0,1388.0,1408.286,735.0,12.0,12.714,10581.083,160.36,162.703,84.917,1.386,1.469,0.98,,,,,,,,,20915.0,2071065.0,239.276,2.416,21260.0,2.456,0.066,15.1,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,6.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,1877.0,625.0,2125.0,1584.5,436.2915625888345,190350.3275862069,1383.5,1716.5,1884.5,3.359828880945207,6.0,16.0,11.066666666666666,3.183289703016886,10.133333333333333,8.25,11.0,14.0,3.3603242108585505
202,24798,ISR,Asia,Israel,2020-08-15,92342.0,757.0,1408.714,745.0,10.0,12.286,10668.542,87.458,162.753,86.072,1.155,1.419,0.98,,,,,,,,,9396.0,2080461.0,240.362,1.086,21376.0,2.47,0.066,15.2,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,9.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,1939.0,625.0,2125.0,1568.2,434.116018181061,188456.71724137932,1368.5,1697.0,1872.75,3.359723615241343,6.0,16.0,11.266666666666667,3.039207398187133,9.236781609195402,9.0,11.0,14.0,3.3652189882128316
203,24799,ISR,Asia,Israel,2020-08-16,93410.0,1068.0,1429.286,764.0,19.0,14.0,10791.931,123.389,165.13,88.267,2.195,1.617,0.99,,,,,,,,,12386.0,2092847.0,241.793,1.431,21408.0,2.473,0.067,15.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,12.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,1605.0,625.0,2125.0,1528.8,452.5493609960476,204800.92413793103,1174.5,1683.5,1828.25,3.354203642959153,6.0,16.0,11.3,3.0189059447833544,9.113793103448277,9.0,11.0,14.0,3.365833958733732
204,24800,ISR,Asia,Israel,2020-08-17,95060.0,1650.0,1421.571,768.0,4.0,12.429,10982.56,190.629,164.238,88.729,0.462,1.436,1.01,,,,,,,,,26061.0,2118908.0,244.804,3.011,21650.0,2.501,0.066,15.2,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,8.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,1448.0,625.0,2125.0,1510.9,459.9904309349534,211591.19655172413,1079.0,1683.5,1828.25,3.3520432382246486,6.0,19.0,11.533333333333333,3.3294229937429645,11.085057471264363,9.0,11.0,14.75,3.3605376617688685
205,24801,ISR,Asia,Israel,2020-08-18,96709.0,1649.0,1396.714,782.0,14.0,12.857,11173.074,190.514,161.366,90.347,1.617,1.485,1.02,,,,,,,,,27899.0,2146807.0,248.027,3.223,21683.0,2.505,0.064,15.5,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,4.0,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,10.0,1650.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,1016.0,625.0,2125.0,1517.6333333333334,460.51608855293205,212075.06781609193,1079.0,1683.5,1828.25,3.352163848657156,4.0,19.0,11.4,3.54867629522275,12.593103448275864,9.0,11.0,14.75,3.3522626952234686
206,24802,ISR,Asia,Israel,2020-08-19,98349.0,1640.0,1399.286,794.0,12.0,12.429,11362.548,189.474,161.664,91.733,1.386,1.436,1.03,,,,,,,,,28401.0,2175208.0,251.308,3.281,21993.0,2.541,0.064,15.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,14.0,4.0,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,12.0,1649.0,1650.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,1887.0,625.0,2125.0,1538.7333333333333,451.14573938021346,203532.4781609195,1174.5,1683.5,1828.25,3.3548462323648036,4.0,19.0,11.533333333333333,3.5693458623475354,12.74022988505747,9.0,11.5,14.75,3.352356746174319
207,24803,ISR,Asia,Israel,2020-08-20,99836.0,1487.0,1377.0,806.0,12.0,11.857,11534.345,171.797,159.089,93.12,1.386,1.37,1.03,,,,,,,,,28854.0,2204062.0,254.642,3.334,21987.0,2.54,0.063,16.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,12.0,14.0,4.0,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,9.0,1640.0,1649.0,1650.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,2006.0,625.0,2125.0,1530.5,446.8037253263644,199633.56896551725,1174.5,1663.5,1817.25,3.3553403469452165,4.0,19.0,11.533333333333333,3.569345862347535,12.740229885057467,9.0,11.5,14.75,3.3523567461743187
208,24804,ISR,Asia,Israel,2020-08-21,101329.0,1493.0,1392.0,819.0,13.0,12.0,11706.836,172.491,160.822,94.621,1.502,1.386,1.03,,,,,,,,,27218.0,2231280.0,257.786,3.145,22888.0,2.644,0.061,16.4,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,12.0,12.0,14.0,4.0,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,6.0,1487.0,1640.0,1649.0,1650.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,2044.0,625.0,2125.0,1513.2,437.71297476298565,191592.6482758621,1174.5,1649.5,1796.75,3.3563479282048796,4.0,19.0,11.633333333333333,3.5378089199422558,12.51609195402299,9.25,12.0,14.75,3.3536500293798253
209,24805,ISR,Asia,Israel,2020-08-22,102040.0,711.0,1385.429,829.0,10.0,12.0,11788.98,82.144,160.063,95.777,1.155,1.386,1.04,,,,,,,,,11059.0,2242339.0,259.064,1.278,23125.0,2.672,0.06,16.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,13.0,12.0,12.0,14.0,4.0,19.0,10.0,12.0,16.0,15.0,11.0,15.0,7.0,13.0,12.0,9.0,10.0,11.0,15.0,11.0,14.0,14.0,15.0,15.0,8.0,7.0,11.0,7.0,8.0,16.0,1493.0,1487.0,1640.0,1649.0,1650.0,1068.0,757.0,1388.0,1643.0,1622.0,1823.0,1704.0,924.0,754.0,1764.0,1677.0,1690.0,1729.0,1800.0,708.0,625.0,1362.0,1787.0,1954.0,2125.0,2048.0,1042.0,1112.0,1830.0,1990.0,625.0,2125.0,1494.8333333333333,426.07778821383704,181542.28160919537,1174.5,1646.0,1781.25,3.3577372509336634,4.0,19.0,11.866666666666667,3.3808113016658097,11.429885057471267,10.0,12.0,14.75,3.3592284122376492
