,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
24781,ISR,Asia,Israel,2020-07-29,68585.0,1954.0,1728.714,535.0,15.0,10.286,7923.826,225.751,199.723,61.81,1.733,1.188,1.03,,,,,,,,,26228.0,1730072.0,199.88,3.03,23677.0,2.735,0.073,13.7,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24782,ISR,Asia,Israel,2020-07-30,70372.0,1787.0,1699.714,550.0,15.0,10.143,8130.283,206.457,196.373,63.543,1.733,1.172,1.0,,,,,,,,,21962.0,1752034.0,202.418,2.537,22166.0,2.561,0.077,13.0,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24783,ISR,Asia,Israel,2020-07-31,71734.0,1362.0,1632.857,564.0,14.0,11.0,8287.639,157.356,188.649,65.161,1.617,1.271,0.97,,,,,,,,,22898.0,1774932.0,205.063,2.645,21952.0,2.536,0.074,13.4,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24784,ISR,Asia,Israel,2020-08-01,72359.0,625.0,1563.286,578.0,14.0,12.0,8359.847,72.208,180.611,66.778,1.617,1.386,0.95,,,,,,,,,7790.0,1782722.0,205.963,0.9,20852.0,2.409,0.075,13.3,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24785,ISR,Asia,Israel,2020-08-02,73067.0,708.0,1515.571,589.0,11.0,12.0,8441.644,81.797,175.098,68.049,1.271,1.386,0.95,,,,,,,,,10087.0,1792809.0,207.128,1.165,20550.0,2.374,0.074,13.6,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24786,ISR,Asia,Israel,2020-08-03,74867.0,1800.0,1480.143,604.0,15.0,13.143,8649.604,207.959,171.005,69.782,1.733,1.518,0.98,,,,,,,,,23468.0,1816277.0,209.84,2.711,19867.0,2.295,0.075,13.4,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24787,ISR,Asia,Israel,2020-08-04,76596.0,1729.0,1423.571,615.0,11.0,13.571,8849.36,199.756,164.469,71.053,1.271,1.568,0.99,,,,,,,,,26099.0,1842376.0,212.855,3.015,19790.0,2.286,0.072,13.9,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24788,ISR,Asia,Israel,2020-08-05,78286.0,1690.0,1385.857,625.0,10.0,12.857,9044.611,195.251,160.112,72.208,1.155,1.485,0.99,,,,,,,,,25792.0,1868168.0,215.835,2.98,19728.0,2.279,0.07,14.2,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24789,ISR,Asia,Israel,2020-08-06,79963.0,1677.0,1370.143,634.0,9.0,12.0,9238.36,193.749,158.297,73.248,1.04,1.386,0.99,,,,,,,,,28767.0,1896935.0,219.158,3.324,20700.0,2.392,0.066,15.1,tests performed,,,52.78,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24790,ISR,Asia,Israel,2020-08-07,81727.0,1764.0,1427.571,646.0,12.0,11.714,9442.16,203.8,164.932,74.634,1.386,1.353,0.98,,,,,,,,,25310.0,1922245.0,222.083,2.924,21045.0,2.431,0.068,14.7,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24791,ISR,Asia,Israel,2020-08-08,82481.0,754.0,1446.0,659.0,13.0,11.571,9529.271,87.112,167.061,76.136,1.502,1.337,0.97,,,,,,,,,8583.0,1930828.0,223.074,0.992,21158.0,2.444,0.068,14.6,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24792,ISR,Asia,Israel,2020-08-09,83405.0,924.0,1476.857,666.0,7.0,11.0,9636.024,106.752,170.626,76.945,0.809,1.271,0.97,,,,,,,,,12163.0,1942991.0,224.479,1.405,21455.0,2.479,0.069,14.5,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24793,ISR,Asia,Israel,2020-08-10,85109.0,1704.0,1463.143,681.0,15.0,11.0,9832.892,196.868,169.041,78.678,1.733,1.271,0.99,,,,,,,,,24368.0,1967359.0,227.295,2.815,21583.0,2.494,0.068,14.8,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24794,ISR,Asia,Israel,2020-08-11,86932.0,1823.0,1476.571,692.0,11.0,11.0,10043.509,210.617,170.593,79.949,1.271,1.271,1.0,,,,,,,,,27667.0,1995026.0,230.491,3.196,21807.0,2.519,0.068,14.8,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24795,ISR,Asia,Israel,2020-08-12,88554.0,1622.0,1466.857,707.0,15.0,11.714,10230.903,187.394,169.47,81.682,1.733,1.353,1.0,,,,,,,,,26233.0,2021259.0,233.522,3.031,21870.0,2.527,0.067,14.9,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24796,ISR,Asia,Israel,2020-08-13,90197.0,1643.0,1462.0,723.0,16.0,12.714,10420.724,189.821,168.909,83.53,1.849,1.469,0.99,,,,,,,,,28891.0,2050150.0,236.86,3.338,21888.0,2.529,0.067,15.0,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24797,ISR,Asia,Israel,2020-08-14,91585.0,1388.0,1408.286,735.0,12.0,12.714,10581.083,160.36,162.703,84.917,1.386,1.469,0.98,,,,,,,,,20915.0,2071065.0,239.276,2.416,21260.0,2.456,0.066,15.1,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24798,ISR,Asia,Israel,2020-08-15,92342.0,757.0,1408.714,745.0,10.0,12.286,10668.542,87.458,162.753,86.072,1.155,1.419,0.98,,,,,,,,,9396.0,2080461.0,240.362,1.086,21376.0,2.47,0.066,15.2,tests performed,,,43.52,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24799,ISR,Asia,Israel,2020-08-16,93410.0,1068.0,1429.286,764.0,19.0,14.0,10791.931,123.389,165.13,88.267,2.195,1.617,0.99,,,,,,,,,12386.0,2092847.0,241.793,1.431,21408.0,2.473,0.067,15.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24800,ISR,Asia,Israel,2020-08-17,95060.0,1650.0,1421.571,768.0,4.0,12.429,10982.56,190.629,164.238,88.729,0.462,1.436,1.01,,,,,,,,,26061.0,2118908.0,244.804,3.011,21650.0,2.501,0.066,15.2,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24801,ISR,Asia,Israel,2020-08-18,96709.0,1649.0,1396.714,782.0,14.0,12.857,11173.074,190.514,161.366,90.347,1.617,1.485,1.02,,,,,,,,,27899.0,2146807.0,248.027,3.223,21683.0,2.505,0.064,15.5,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24802,ISR,Asia,Israel,2020-08-19,98349.0,1640.0,1399.286,794.0,12.0,12.429,11362.548,189.474,161.664,91.733,1.386,1.436,1.03,,,,,,,,,28401.0,2175208.0,251.308,3.281,21993.0,2.541,0.064,15.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24803,ISR,Asia,Israel,2020-08-20,99836.0,1487.0,1377.0,806.0,12.0,11.857,11534.345,171.797,159.089,93.12,1.386,1.37,1.03,,,,,,,,,28854.0,2204062.0,254.642,3.334,21987.0,2.54,0.063,16.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24804,ISR,Asia,Israel,2020-08-21,101329.0,1493.0,1392.0,819.0,13.0,12.0,11706.836,172.491,160.822,94.621,1.502,1.386,1.03,,,,,,,,,27218.0,2231280.0,257.786,3.145,22888.0,2.644,0.061,16.4,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24805,ISR,Asia,Israel,2020-08-22,102040.0,711.0,1385.429,829.0,10.0,12.0,11788.98,82.144,160.063,95.777,1.155,1.386,1.04,,,,,,,,,11059.0,2242339.0,259.064,1.278,23125.0,2.672,0.06,16.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24806,ISR,Asia,Israel,2020-08-23,103005.0,965.0,1370.714,842.0,13.0,11.143,11900.469,111.489,158.363,97.279,1.502,1.287,1.07,,,,,,,,,13298.0,2255637.0,260.6,1.536,23256.0,2.687,0.059,17.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24807,ISR,Asia,Israel,2020-08-24,104905.0,1900.0,1406.429,858.0,16.0,12.857,12119.982,219.513,162.489,99.127,1.849,1.485,1.11,,,,,,,,,30139.0,2285776.0,264.082,3.482,23838.0,2.754,0.059,16.9,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24808,ISR,Asia,Israel,2020-08-25,106861.0,1956.0,1450.286,877.0,19.0,13.571,12345.964,225.982,167.556,101.322,2.195,1.568,1.13,,,,,,,,,34053.0,2319829.0,268.017,3.934,24717.0,2.856,0.059,17.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24809,ISR,Asia,Israel,2020-08-26,108814.0,1953.0,1495.0,888.0,11.0,13.429,12571.6,225.636,172.722,102.593,1.271,1.551,1.15,,,,,,,,,34254.0,2354083.0,271.974,3.957,25554.0,2.952,0.059,17.1,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24810,ISR,Asia,Israel,2020-08-27,110885.0,2071.0,1578.429,899.0,11.0,13.286,12810.869,239.269,182.36,103.864,1.271,1.535,1.15,,,,,,,,,36428.0,2390511.0,276.183,4.209,26636.0,3.077,0.059,16.9,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24811,ISR,Asia,Israel,2020-08-28,112717.0,1832.0,1626.857,911.0,12.0,13.143,13022.525,211.656,187.956,105.25,1.386,1.518,1.15,,,,,,,,,23289.0,2413800.0,278.873,2.691,26074.0,3.012,0.062,16.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24812,ISR,Asia,Israel,2020-08-29,113627.0,910.0,1655.286,916.0,5.0,12.429,13127.66,105.135,191.24,105.828,0.578,1.436,1.15,,,,,,,,,10708.0,2424508.0,280.111,1.237,26024.0,3.007,0.064,15.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24813,ISR,Asia,Israel,2020-08-30,114728.0,1101.0,1674.714,930.0,14.0,12.571,13254.862,127.202,193.485,107.446,1.617,1.452,1.18,,,,,,,,,13553.0,2438061.0,281.676,1.566,26061.0,3.011,0.064,15.6,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24814,ISR,Asia,Israel,2020-08-31,116906.0,2178.0,1714.429,953.0,23.0,13.571,13506.493,251.631,198.073,110.103,2.657,1.568,1.23,,,,,,,,,31969.0,2470030.0,285.37,3.693,26322.0,3.041,0.065,15.4,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24815,ISR,Asia,Israel,2020-09-01,119158.0,2252.0,1756.714,968.0,15.0,13.0,13766.673,260.18,202.958,111.836,1.733,1.502,1.26,,,,,,,,,28466.0,2498496.0,288.659,3.289,25524.0,2.949,0.069,14.5,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24816,ISR,Asia,Israel,2020-09-02,122351.0,3193.0,1933.857,982.0,14.0,13.429,14135.569,368.897,223.424,113.453,1.617,1.551,1.29,,,,,,,,,35980.0,2534476.0,292.815,4.157,25770.0,2.977,0.075,13.3,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24817,ISR,Asia,Israel,2020-09-03,125012.0,2661.0,2018.143,998.0,16.0,14.143,14443.002,307.433,233.162,115.302,1.849,1.634,1.29,,,,,,,,,35227.0,2569703.0,296.885,4.07,25599.0,2.958,0.079,12.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24818,ISR,Asia,Israel,2020-09-04,127635.0,2623.0,2131.143,1010.0,12.0,14.143,14746.045,303.043,246.217,116.688,1.386,1.634,1.29,,,,,,,,,31548.0,2601251.0,300.53,3.645,26779.0,3.094,0.08,12.6,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24819,ISR,Asia,Israel,2020-09-05,129140.0,1505.0,2216.143,1025.0,15.0,15.571,14919.922,173.877,256.037,118.421,1.733,1.799,1.28,,,,,,,,,15945.0,2617196.0,302.372,1.842,27527.0,3.18,0.081,12.4,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24820,ISR,Asia,Israel,2020-09-06,131317.0,2177.0,2369.857,1037.0,12.0,15.286,15171.438,251.515,273.797,119.808,1.386,1.766,1.3,,,,,,,,,19671.0,2636867.0,304.645,2.273,28401.0,3.281,0.083,12.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24821,ISR,Asia,Israel,2020-09-07,134705.0,3388.0,2542.714,1054.0,17.0,14.429,15562.863,391.426,293.767,121.772,1.964,1.667,1.33,,,,,,,,,41453.0,2678320.0,309.434,4.789,29756.0,3.438,0.085,11.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24822,ISR,Asia,Israel,2020-09-08,138194.0,3489.0,2719.429,1074.0,20.0,15.143,15965.958,403.094,314.184,124.082,2.311,1.749,1.35,,,,,,,,,45674.0,2723994.0,314.711,5.277,32214.0,3.722,0.084,11.8,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24823,ISR,Asia,Israel,2020-09-09,142190.0,3996.0,2834.143,1089.0,15.0,15.286,16427.627,461.67,327.437,125.815,1.733,1.766,1.35,,,,,,,,,46406.0,2770400.0,320.072,5.361,33703.0,3.894,0.084,11.9,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24824,ISR,Asia,Israel,2020-09-10,146351.0,4161.0,3048.429,1103.0,14.0,15.0,16908.36,480.733,352.194,127.433,1.617,1.733,1.35,,,,,,,,,48750.0,2819150.0,325.705,5.632,35635.0,4.117,0.086,11.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24825,ISR,Asia,Israel,2020-09-11,150326.0,3975.0,3241.571,1123.0,20.0,16.143,17367.603,459.243,374.508,129.743,2.311,1.865,1.33,,,,,,,,,43704.0,2862854.0,330.754,5.049,37372.0,4.318,0.087,11.5,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24826,ISR,Asia,Israel,2020-09-12,153045.0,2719.0,3415.0,1138.0,15.0,16.143,17681.737,314.134,394.545,131.476,1.733,1.865,1.31,,,,,,,,,30572.0,2893426.0,334.286,3.532,39461.0,4.559,0.087,11.6,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24827,ISR,Asia,Israel,2020-09-13,156220.0,3175.0,3557.571,1155.0,17.0,16.857,18048.554,366.817,411.017,133.441,1.964,1.948,1.31,,,,,,,,,34979.0,2928405.0,338.327,4.041,41648.0,4.812,0.085,11.7,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24828,ISR,Asia,Israel,2020-09-14,161025.0,4805.0,3760.0,1175.0,20.0,17.286,18603.69,555.136,434.404,135.751,2.311,1.997,1.32,,,,,,,,,47549.0,2975954.0,343.821,5.493,42519.0,4.912,0.088,11.3,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24829,ISR,Asia,Israel,2020-09-15,166564.0,5539.0,4052.857,1191.0,16.0,16.714,19243.627,639.937,468.238,137.6,1.849,1.931,1.32,,,,,,,,,57765.0,3033719.0,350.494,6.674,44246.0,5.112,0.092,10.9,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24830,ISR,Asia,Israel,2020-09-16,171138.0,4574.0,4135.429,1217.0,26.0,18.286,19772.074,528.448,477.778,140.604,3.004,2.113,1.3,,,,,,,,,54229.0,3087948.0,356.76,6.265,45364.0,5.241,0.091,11.0,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24831,ISR,Asia,Israel,2020-09-17,176523.0,5385.0,4310.286,1235.0,18.0,18.857,20394.219,622.145,497.98,142.683,2.08,2.179,1.28,,,,,,,,,58809.0,3146757.0,363.554,6.794,46801.0,5.407,0.092,10.9,tests performed,,,37.96,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24832,ISR,Asia,Israel,2020-09-18,181863.0,5340.0,4505.286,1255.0,20.0,18.857,21011.165,616.946,520.509,144.994,2.311,2.179,1.26,,,,,,,,,54471.0,3201228.0,369.847,6.293,48339.0,5.585,0.093,10.7,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24833,ISR,Asia,Israel,2020-09-19,185672.0,3809.0,4661.0,1282.0,27.0,20.571,21451.23,440.065,538.499,148.113,3.119,2.377,1.23,,,,,,,,,42833.0,3244061.0,374.796,4.949,50091.0,5.787,0.093,10.7,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24834,ISR,Asia,Israel,2020-09-20,188251.0,2579.0,4575.857,1303.0,21.0,21.143,21749.189,297.959,528.662,150.539,2.426,2.443,1.22,,,,,,,,,24493.0,3268554.0,377.626,2.83,48593.0,5.614,0.094,10.6,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24835,ISR,Asia,Israel,2020-09-21,192117.0,3866.0,4441.714,1334.0,31.0,22.714,22195.84,446.65,513.164,154.121,3.582,2.624,1.23,,,,,,,,,34603.0,3303157.0,381.623,3.998,46743.0,5.4,0.095,10.5,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24836,ISR,Asia,Israel,2020-09-22,199138.0,7021.0,4653.429,1360.0,26.0,24.143,23006.996,811.157,537.624,157.125,3.004,2.789,1.25,,,,,,,,,63062.0,3366219.0,388.909,7.286,47500.0,5.488,0.098,10.2,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24837,ISR,Asia,Israel,2020-09-23,206263.0,7125.0,5017.857,1385.0,25.0,24.0,23830.168,823.172,579.728,160.013,2.888,2.773,1.25,,,,,,,,,59352.0,3425571.0,395.766,6.857,48232.0,5.572,0.104,9.6,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24838,ISR,Asia,Israel,2020-09-24,214497.0,8234.0,5424.857,1416.0,31.0,25.857,24781.467,951.298,626.75,163.595,3.582,2.987,1.23,,,,,,,,,67980.0,3493551.0,403.62,7.854,49542.0,5.724,0.11,9.1,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24839,ISR,Asia,Israel,2020-09-25,222887.0,8390.0,5860.571,1446.0,30.0,27.286,25750.788,969.321,677.089,167.061,3.466,3.152,1.19,,,,,,,,,62716.0,3556267.0,410.866,7.246,50720.0,5.86,0.116,8.7,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24840,ISR,Asia,Israel,2020-09-26,228769.0,5882.0,6156.714,1471.0,25.0,27.0,26430.353,679.565,711.303,169.949,2.888,3.119,1.13,,,,,,,,,46422.0,3602689.0,416.229,5.363,51233.0,5.919,0.12,8.3,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24841,ISR,Asia,Israel,2020-09-27,232183.0,3414.0,6276.0,1503.0,32.0,28.571,26824.782,394.429,725.085,173.646,3.697,3.301,1.08,,,,,,,,,25281.0,3627970.0,419.15,2.921,51345.0,5.932,0.122,8.2,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24842,ISR,Asia,Israel,2020-09-28,233342.0,1159.0,5889.286,1532.0,29.0,28.286,26958.685,133.903,680.406,176.996,3.35,3.268,1.05,,,,,,,,,8220.0,3636190.0,420.1,0.95,47576.0,5.497,0.124,8.1,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24843,ISR,Asia,Israel,2020-09-29,238333.0,4991.0,5599.286,1567.0,35.0,29.571,27535.309,576.625,646.902,181.04,4.044,3.416,1.05,,,,,,,,,34617.0,3670807.0,424.099,3.999,43513.0,5.027,0.129,7.8,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24844,ISR,Asia,Israel,2020-09-30,247411.0,9078.0,5878.286,1604.0,37.0,31.286,28584.117,1048.808,679.136,185.315,4.275,3.615,1.06,,,,,,,,,70152.0,3740959.0,432.204,8.105,45055.0,5.205,0.13,7.7,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24845,ISR,Asia,Israel,2020-10-01,255142.0,7731.0,5806.429,1650.0,46.0,33.429,29477.302,893.185,670.834,190.629,5.315,3.862,1.03,,,,,,,,,65942.0,3806901.0,439.822,7.618,44764.0,5.172,0.13,7.7,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24846,ISR,Asia,Israel,2020-10-02,262200.0,7058.0,5616.143,1675.0,25.0,32.714,30292.734,815.431,648.849,193.518,2.888,3.78,0.98,,,,,,,,,62163.0,3869064.0,447.004,7.182,44685.0,5.163,0.126,8.0,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24847,ISR,Asia,Israel,2020-10-03,264793.0,2593.0,5146.286,1712.0,37.0,34.429,30592.311,299.577,594.565,197.792,4.275,3.978,0.92,,,,,,,,,25142.0,3894206.0,449.909,2.905,41645.0,4.811,0.124,8.1,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24848,ISR,Asia,Israel,2020-10-04,267730.0,2937.0,5078.143,1748.0,36.0,35.0,30931.631,339.32,586.693,201.952,4.159,4.044,0.88,,,,,,,,,26458.0,3920664.0,452.966,3.057,41813.0,4.831,0.121,8.2,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24849,ISR,Asia,Israel,2020-10-05,273451.0,5721.0,5729.857,1775.0,27.0,34.714,31592.595,660.964,661.987,205.071,3.119,4.011,0.86,,,,,,,,,52215.0,3972879.0,458.998,6.033,48098.0,5.557,0.119,8.4,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
24850,ISR,Asia,Israel,2020-10-06,278175.0,4724.0,5691.714,1820.0,45.0,36.143,32138.372,545.778,657.58,210.27,5.199,4.176,0.82,,,,,,,,,47046.0,4019925.0,464.434,5.435,49874.0,5.762,0.114,8.8,tests performed,,,85.19,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903
